BiggID,Feats,Recon3D,Homo sapiens
197258_AT1,FUK,Recon3D,Homo sapiens
199974_AT1,CYP4Z1,Recon3D,Homo sapiens
19_AT1,ABCA1,Recon3D,Homo sapiens
200010_AT1,SLC5A9,Recon3D,Homo sapiens
200576_AT1,PIKFYVE,Recon3D,Homo sapiens
200576_AT2,PIKFYVE,Recon3D,Homo sapiens
200576_AT3,PIKFYVE,Recon3D,Homo sapiens
200810_AT1,ALG1L,Recon3D,Homo sapiens
200931_AT1,SLC51A,Recon3D,Homo sapiens
201164_AT1,PLD6,Recon3D,Homo sapiens
201288_AT1,,Recon3D,Homo sapiens
201562_AT1,HACD2,Recon3D,Homo sapiens
201595_AT1,STT3B,Recon3D,Homo sapiens
2023_AT1,ENO1,Recon3D,Homo sapiens
2026_AT1,ENO2,Recon3D,Homo sapiens
2027_AT1,ENO3,Recon3D,Homo sapiens
2027_AT2,ENO3,Recon3D,Homo sapiens
2030_AT1,SLC29A1,Recon3D,Homo sapiens
203_AT1,AK1,Recon3D,Homo sapiens
204219_AT1,CERS3,Recon3D,Homo sapiens
204_AT1,AK2,Recon3D,Homo sapiens
204_AT2,AK2,Recon3D,Homo sapiens
204_AT3,AK2,Recon3D,Homo sapiens
2053_AT1,EPHX2,Recon3D,Homo sapiens
205_AT1,AK4,Recon3D,Homo sapiens
205_AT2,AK4,Recon3D,Homo sapiens
205_AT3,AK4,Recon3D,Homo sapiens
206358_AT1,SLC36A1,Recon3D,Homo sapiens
2098_AT1,ESD,Recon3D,Homo sapiens
2108_AT1,ETFA,Recon3D,Homo sapiens
2109_AT1,ETFB,Recon3D,Homo sapiens
2109_AT2,ETFB,Recon3D,Homo sapiens
210_AT1,ALAD,Recon3D,Homo sapiens
210_AT2,ALAD,Recon3D,Homo sapiens
2110_AT1,ETFDH,Recon3D,Homo sapiens
211_AT1,ALAS1,Recon3D,Homo sapiens
211_AT2,ALAS1,Recon3D,Homo sapiens
212_AT1,ALAS2,Recon3D,Homo sapiens
2131_AT1,EXT1,Recon3D,Homo sapiens
2132_AT1,EXT2,Recon3D,Homo sapiens
2132_AT2,EXT2,Recon3D,Homo sapiens
2134_AT1,EXTL1,Recon3D,Homo sapiens
2135_AT1,EXTL2,Recon3D,Homo sapiens
2137_AT1,EXTL3,Recon3D,Homo sapiens
215_AT1,ABCD1,Recon3D,Homo sapiens
2167_AT1,FABP4,Recon3D,Homo sapiens
2168_AT1,FABP1,Recon3D,Homo sapiens
2169_AT1,FABP2,Recon3D,Homo sapiens
216_AT1,ALDH1A1,Recon3D,Homo sapiens
2170_AT1,FABP3,Recon3D,Homo sapiens
2171_AT1,FABP5,Recon3D,Homo sapiens
2172_AT1,FABP6,Recon3D,Homo sapiens
2173_AT1,FABP7,Recon3D,Homo sapiens
217_AT1,ALDH2,Recon3D,Homo sapiens
2180_AT1,ACSL1,Recon3D,Homo sapiens
2181_AT1,ACSL3,Recon3D,Homo sapiens
2181_AT2,ACSL3,Recon3D,Homo sapiens
2182_AT1,ACSL4,Recon3D,Homo sapiens
2182_AT2,ACSL4,Recon3D,Homo sapiens
2184_AT1,FAH,Recon3D,Homo sapiens
218_AT1,ALDH3A1,Recon3D,Homo sapiens
2194_AT1,FASN,Recon3D,Homo sapiens
219_AT1,ALDH1B1,Recon3D,Homo sapiens
21_AT1,ABCA3,Recon3D,Homo sapiens
220074_AT1,LRTOMT,Recon3D,Homo sapiens
2203_AT1,FBP1,Recon3D,Homo sapiens
220_AT1,ALDH1A3,Recon3D,Homo sapiens
221223_AT1,CES5A,Recon3D,Homo sapiens
221823_AT1,PRPS1L1,Recon3D,Homo sapiens
221823_AT2,PRPS1L1,Recon3D,Homo sapiens
221955_AT1,DAGLB,Recon3D,Homo sapiens
221_AT1,ALDH3B1,Recon3D,Homo sapiens
2222_AT1,FDFT1,Recon3D,Homo sapiens
2224_AT1,FDPS,Recon3D,Homo sapiens
222537_AT1,HS3ST5,Recon3D,Homo sapiens
222962_AT1,SLC29A4,Recon3D,Homo sapiens
222_AT1,ALDH3B2,Recon3D,Homo sapiens
2235_AT1,FECH,Recon3D,Homo sapiens
2235_AT2,FECH,Recon3D,Homo sapiens
223_AT1,ALDH9A1,Recon3D,Homo sapiens
224_AT1,ALDH3A2,Recon3D,Homo sapiens
225_AT1,ABCD2,Recon3D,Homo sapiens
226_AT1,ALDOA,Recon3D,Homo sapiens
226_AT2,ALDOA,Recon3D,Homo sapiens
226_AT3,ALDOA,Recon3D,Homo sapiens
2271_AT1,FH,Recon3D,Homo sapiens
22856_AT1,CHSY1,Recon3D,Homo sapiens
22876_AT1,INPP5F,Recon3D,Homo sapiens
22908_AT1,SACM1L,Recon3D,Homo sapiens
22934_AT1,RPIA,Recon3D,Homo sapiens
22978_AT1,NT5C2,Recon3D,Homo sapiens
229_AT1,ALDOB,Recon3D,Homo sapiens
23007_AT1,PLCH1,Recon3D,Homo sapiens
23057_AT1,NMNAT2,Recon3D,Homo sapiens
23057_AT2,NMNAT2,Recon3D,Homo sapiens
23067_AT1,SETD1B,Recon3D,Homo sapiens
230_AT1,ALDOC,Recon3D,Homo sapiens
23169_AT1,SLC35D1,Recon3D,Homo sapiens
,,,
23175_AT1,LPIN1,Recon3D,Homo sapiens
231_AT1,AKR1B1,Recon3D,Homo sapiens
23203_AT1,PMPCA,Recon3D,Homo sapiens
23205_AT1,ACSBG1,Recon3D,Homo sapiens
23236_AT1,PLCB1,Recon3D,Homo sapiens
23236_AT2,PLCB1,Recon3D,Homo sapiens
23250_AT1,ATP11A,Recon3D,Homo sapiens
23262_AT1,PPIP5K2,Recon3D,Homo sapiens
23305_AT1,ACSL6,Recon3D,Homo sapiens
23315_AT1,SLC9A8,Recon3D,Homo sapiens
23371_AT1,TNS2,Recon3D,Homo sapiens
23396_AT1,PIP5K1C,Recon3D,Homo sapiens
23417_AT1,MLYCD,Recon3D,Homo sapiens
23428_AT1,SLC7A8,Recon3D,Homo sapiens
23428_AT2,SLC7A8,Recon3D,Homo sapiens
23430_AT1,TPSD1,Recon3D,Homo sapiens
23439_AT1,ATP1B4,Recon3D,Homo sapiens
23443_AT1,SLC35A3,Recon3D,Homo sapiens
23464_AT1,GCAT,Recon3D,Homo sapiens
23475_AT1,QPRT,Recon3D,Homo sapiens
23478_AT1,SEC11A,Recon3D,Homo sapiens
2348_AT1,FOLR1,Recon3D,Homo sapiens
2348_AT2,FOLR1,Recon3D,Homo sapiens
2348_AT3,FOLR1,Recon3D,Homo sapiens
2348_AT4,FOLR1,Recon3D,Homo sapiens
2348_AT5,FOLR1,Recon3D,Homo sapiens
2348_AT6,FOLR1,Recon3D,Homo sapiens
23491_AT1,CES3,Recon3D,Homo sapiens
23498_AT1,HAAO,Recon3D,Homo sapiens
2350_AT1,FOLR2,Recon3D,Homo sapiens
2352_AT1,FOLR3,Recon3D,Homo sapiens
23530_AT1,NNT,Recon3D,Homo sapiens
23530_AT2,NNT,Recon3D,Homo sapiens
23533_AT1,PIK3R5,Recon3D,Homo sapiens
23539_AT1,SLC16A8,Recon3D,Homo sapiens
23545_AT1,ATP6V0A2,Recon3D,Homo sapiens
23556_AT1,PIGN,Recon3D,Homo sapiens
23556_AT2,PIGN,Recon3D,Homo sapiens
23563_AT1,CHST5,Recon3D,Homo sapiens
23563_AT2,CHST5,Recon3D,Homo sapiens
2356_AT1,FPGS,Recon3D,Homo sapiens
23600_AT1,AMACR,Recon3D,Homo sapiens
23600_AT2,AMACR,Recon3D,Homo sapiens
23632_AT1,CA14,Recon3D,Homo sapiens
23646_AT1,PLD3,Recon3D,Homo sapiens
23657_AT1,SLC7A11,Recon3D,Homo sapiens
23743_AT1,BHMT2,Recon3D,Homo sapiens
23761_AT1,PISD,Recon3D,Homo sapiens
239_AT1,ALOX12,Recon3D,Homo sapiens
240_AT1,ALOX5,Recon3D,Homo sapiens
245972_AT1,ATP6V0D2,Recon3D,Homo sapiens
245973_AT1,ATP6V1C2,Recon3D,Homo sapiens
246213_AT1,SLC17A8,Recon3D,Homo sapiens
246_AT1,ALOX15,Recon3D,Homo sapiens
247_AT1,ALOX15B,Recon3D,Homo sapiens
248_AT1,ALPI,Recon3D,Homo sapiens
2495_AT1,FTH1,Recon3D,Homo sapiens
249_AT1,ALPL,Recon3D,Homo sapiens
24_AT1,ABCA4,Recon3D,Homo sapiens
250_AT1,ALPP,Recon3D,Homo sapiens
2512_AT1,FTL,Recon3D,Homo sapiens
2517_AT1,FUCA1,Recon3D,Homo sapiens
2519_AT1,FUCA2,Recon3D,Homo sapiens
251_AT1,ALPPL2,Recon3D,Homo sapiens
2523_AT1,FUT1,Recon3D,Homo sapiens
2524_AT1,FUT2,Recon3D,Homo sapiens
2525_AT1,FUT3,Recon3D,Homo sapiens
2526_AT1,FUT4,Recon3D,Homo sapiens
2527_AT1,FUT5,Recon3D,Homo sapiens
2528_AT1,FUT6,Recon3D,Homo sapiens
2529_AT1,FUT7,Recon3D,Homo sapiens
253017_AT1,TECRL,Recon3D,Homo sapiens
2531_AT1,KDSR,Recon3D,Homo sapiens
253558_AT1,LCLAT1,Recon3D,Homo sapiens
253782_AT1,CERS6,Recon3D,Homo sapiens
2538_AT1,G6PC,Recon3D,Homo sapiens
2539_AT1,G6PD,Recon3D,Homo sapiens
2542_AT1,SLC37A4,Recon3D,Homo sapiens
2548_AT1,GAA,Recon3D,Homo sapiens
256435_AT1,ST6GALNAC3,Recon3D,Homo sapiens
257068_AT1,PLCXD2,Recon3D,Homo sapiens
2571_AT1,GAD1,Recon3D,Homo sapiens
2571_AT2,GAD1,Recon3D,Homo sapiens
257202_AT1,GPX6,Recon3D,Homo sapiens
2572_AT1,GAD2,Recon3D,Homo sapiens
25769_AT1,SLC24A2,Recon3D,Homo sapiens
25796_AT1,PGLS,Recon3D,Homo sapiens
2581_AT1,GALC,Recon3D,Homo sapiens
2582_AT1,GALE,Recon3D,Homo sapiens
2582_AT2,GALE,Recon3D,Homo sapiens
25830_AT1,SULT4A1,Recon3D,Homo sapiens
25834_AT1,MGAT4C,Recon3D,Homo sapiens
2583_AT1,B4GALNT1,Recon3D,Homo sapiens
2584_AT1,GALK1,Recon3D,Homo sapiens
2585_AT1,GALK2,Recon3D,Homo sapiens
2585_AT2,GALK2,Recon3D,Homo sapiens
25874_AT1,MPC2,Recon3D,Homo sapiens
2588_AT1,GALNS,Recon3D,Homo sapiens
2589_AT1,GALNT1,Recon3D,Homo sapiens
25902_AT1,MTHFD1L,Recon3D,Homo sapiens
2590_AT1,GALNT2,Recon3D,Homo sapiens
2591_AT1,GALNT3,Recon3D,Homo sapiens
259230_AT1,SGMS1,Recon3D,Homo sapiens
2592_AT1,GALT,Recon3D,Homo sapiens
2592_AT2,GALT,Recon3D,Homo sapiens
2592_AT3,GALT,Recon3D,Homo sapiens
259307_AT1,IL4I1,Recon3D,Homo sapiens
2593_AT1,GAMT,Recon3D,Homo sapiens
2593_AT2,GAMT,Recon3D,Homo sapiens
2595_AT1,GANC,Recon3D,Homo sapiens
2597_AT1,GAPDH,Recon3D,Homo sapiens
26002_AT1,MOXD1,Recon3D,Homo sapiens
26007_AT1,TKFC,Recon3D,Homo sapiens
26027_AT1,ACOT11,Recon3D,Homo sapiens
260293_AT1,CYP4X1,Recon3D,Homo sapiens
26035_AT1,GLCE,Recon3D,Homo sapiens
26061_AT1,HACL1,Recon3D,Homo sapiens
26062_AT1,,Recon3D,Homo sapiens
26063_AT1,DECR2,Recon3D,Homo sapiens
2618_AT1,GART,Recon3D,Homo sapiens
2618_AT2,GART,Recon3D,Homo sapiens
26227_AT1,PHGDH,Recon3D,Homo sapiens
26229_AT1,B3GAT3,Recon3D,Homo sapiens
26266_AT1,SLC13A4,Recon3D,Homo sapiens
26275_AT1,HIBCH,Recon3D,Homo sapiens
26279_AT1,PLA2G2D,Recon3D,Homo sapiens
26289_AT1,AK5,Recon3D,Homo sapiens
26289_AT2,AK5,Recon3D,Homo sapiens
2628_AT1,GATM,Recon3D,Homo sapiens
26290_AT1,GALNT8,Recon3D,Homo sapiens
2629_AT1,GBA,Recon3D,Homo sapiens
2629_AT2,GBA,Recon3D,Homo sapiens
2629_AT3,GBA,Recon3D,Homo sapiens
2629_AT4,GBA,Recon3D,Homo sapiens
2629_AT5,GBA,Recon3D,Homo sapiens
262_AT1,AMD1,Recon3D,Homo sapiens
26301_AT1,GBGT1,Recon3D,Homo sapiens
2632_AT1,GBE1,Recon3D,Homo sapiens
26330_AT1,GAPDHS,Recon3D,Homo sapiens
2639_AT1,GCDH,Recon3D,Homo sapiens
2639_AT2,GCDH,Recon3D,Homo sapiens
2643_AT1,GCH1,Recon3D,Homo sapiens
2645_AT1,GCK,Recon3D,Homo sapiens
2645_AT2,GCK,Recon3D,Homo sapiens
2645_AT3,GCK,Recon3D,Homo sapiens
26503_AT1,SLC17A5,Recon3D,Homo sapiens
2650_AT1,GCNT1,Recon3D,Homo sapiens
2651_AT1,GCNT2,Recon3D,Homo sapiens
2653_AT1,GCSH,Recon3D,Homo sapiens
266722_AT1,HS6ST3,Recon3D,Homo sapiens
266740_AT1,MAGEA2B,Recon3D,Homo sapiens
267020_AT1,ATP5L2,Recon3D,Homo sapiens
2673_AT1,GFPT1,Recon3D,Homo sapiens
2678_AT1,GGT1,Recon3D,Homo sapiens
2678_AT2,GGT1,Recon3D,Homo sapiens
2678_AT3,GGT1,Recon3D,Homo sapiens
2679_AT1,,Recon3D,Homo sapiens
2683_AT1,B4GALT1,Recon3D,Homo sapiens
2686_AT1,GGT7,Recon3D,Homo sapiens
26873_AT1,OPLAH,Recon3D,Homo sapiens
2687_AT1,GGT5,Recon3D,Homo sapiens
26_AT1,AOC1,Recon3D,Homo sapiens
27010_AT1,TPK1,Recon3D,Homo sapiens
27034_AT1,ACAD8,Recon3D,Homo sapiens
27068_AT1,PPA2,Recon3D,Homo sapiens
27068_AT2,PPA2,Recon3D,Homo sapiens
27068_AT3,PPA2,Recon3D,Homo sapiens
27068_AT4,PPA2,Recon3D,Homo sapiens
27087_AT1,B3GAT1,Recon3D,Homo sapiens
27087_AT2,B3GAT1,Recon3D,Homo sapiens
27089_AT1,UQCRQ,Recon3D,Homo sapiens
27090_AT1,ST6GALNAC4,Recon3D,Homo sapiens
270_AT1,AMPD1,Recon3D,Homo sapiens
27109_AT1,ATP5S,Recon3D,Homo sapiens
2710_AT1,GK,Recon3D,Homo sapiens
2710_AT2,GK,Recon3D,Homo sapiens
27115_AT1,PDE7B,Recon3D,Homo sapiens
27124_AT1,INPP5J,Recon3D,Homo sapiens
27124_AT2,INPP5J,Recon3D,Homo sapiens
2712_AT1,GK2,Recon3D,Homo sapiens
2713_AT1,,Recon3D,Homo sapiens
27159_AT1,CHIA,Recon3D,Homo sapiens
27159_AT2,CHIA,Recon3D,Homo sapiens
27165_AT1,GLS2,Recon3D,Homo sapiens
27165_AT2,GLS2,Recon3D,Homo sapiens
2717_AT1,GLA,Recon3D,Homo sapiens
271_AT1,AMPD2,Recon3D,Homo sapiens
271_AT2,AMPD2,Recon3D,Homo sapiens
271_AT3,AMPD2,Recon3D,Homo sapiens
2720_AT1,GLB1,Recon3D,Homo sapiens
27232_AT1,GNMT,Recon3D,Homo sapiens
27235_AT1,COQ2,Recon3D,Homo sapiens
27284_AT1,SULT1B1,Recon3D,Homo sapiens
2729_AT1,GCLC,Recon3D,Homo sapiens
272_AT1,AMPD3,Recon3D,Homo sapiens
27306_AT1,HPGDS,Recon3D,Homo sapiens
2730_AT1,GCLM,Recon3D,Homo sapiens
2731_AT1,GLDC,Recon3D,Homo sapiens
2739_AT1,GLO1,Recon3D,Homo sapiens
27430_AT1,MAT2B,Recon3D,Homo sapiens
27430_AT2,MAT2B,Recon3D,Homo sapiens
2744_AT1,GLS,Recon3D,Homo sapiens
2745_AT1,GLRX,Recon3D,Homo sapiens
2746_AT1,GLUD1,Recon3D,Homo sapiens
2747_AT1,GLUD2,Recon3D,Homo sapiens
2752_AT1,GLUL,Recon3D,Homo sapiens
275_AT1,AMT,Recon3D,Homo sapiens
2760_AT1,GM2A,Recon3D,Homo sapiens
2762_AT1,GMDS,Recon3D,Homo sapiens
2766_AT1,GMPR,Recon3D,Homo sapiens
276_AT1,AMY1A,Recon3D,Homo sapiens
276_AT2,AMY1A,Recon3D,Homo sapiens
277_AT1,AMY1B,Recon3D,Homo sapiens
278_AT1,AMY1C,Recon3D,Homo sapiens
2799_AT1,GNS,Recon3D,Homo sapiens
279_AT1,AMY2A,Recon3D,Homo sapiens
2805_AT1,GOT1,Recon3D,Homo sapiens
2806_AT1,GOT2,Recon3D,Homo sapiens
280_AT1,AMY2B,Recon3D,Homo sapiens
2819_AT1,GPD1,Recon3D,Homo sapiens
2820_AT1,GPD2,Recon3D,Homo sapiens
2821_AT1,GPI,Recon3D,Homo sapiens
28231_AT1,SLCO4A1,Recon3D,Homo sapiens
28232_AT1,SLCO3A1,Recon3D,Homo sapiens
28234_AT1,SLCO1B3,Recon3D,Homo sapiens
283208_AT1,P4HA3,Recon3D,Homo sapiens
283209_AT1,PGM2L1,Recon3D,Homo sapiens
283358_AT1,B4GALNT3,Recon3D,Homo sapiens
283985_AT1,FADS6,Recon3D,Homo sapiens
284004_AT1,HEXDC,Recon3D,Homo sapiens
284098_AT1,PIGW,Recon3D,Homo sapiens
284111_AT1,SLC13A5,Recon3D,Homo sapiens
284129_AT1,SLC26A11,Recon3D,Homo sapiens
284273_AT1,ZADH2,Recon3D,Homo sapiens
284273_AT2,ZADH2,Recon3D,Homo sapiens
285440_AT1,CYP4V2,Recon3D,Homo sapiens
286016_AT1,,Recon3D,Homo sapiens
286297_AT1,,Recon3D,Homo sapiens
286410_AT1,ATP11C,Recon3D,Homo sapiens
2875_AT1,GPT,Recon3D,Homo sapiens
2876_AT1,GPX1,Recon3D,Homo sapiens
2876_AT2,GPX1,Recon3D,Homo sapiens
2877_AT1,GPX2,Recon3D,Homo sapiens
2878_AT1,GPX3,Recon3D,Homo sapiens
2879_AT1,GPX4,Recon3D,Homo sapiens
2880_AT1,GPX5,Recon3D,Homo sapiens
2882_AT1,GPX7,Recon3D,Homo sapiens
28965_AT1,SLC27A6,Recon3D,Homo sapiens
28972_AT1,SPCS1,Recon3D,Homo sapiens
28976_AT1,ACAD9,Recon3D,Homo sapiens
28982_AT1,FLVCR1,Recon3D,Homo sapiens
28_AT1,ABO,Recon3D,Homo sapiens
29072_AT1,SETD2,Recon3D,Homo sapiens
29085_AT1,PHPT1,Recon3D,Homo sapiens
290_AT1,ANPEP,Recon3D,Homo sapiens
29124_AT1,LGALS13,Recon3D,Homo sapiens
291_AT1,SLC25A4,Recon3D,Homo sapiens
292_AT1,SLC25A5,Recon3D,Homo sapiens
2936_AT1,GSR,Recon3D,Homo sapiens
2937_AT1,GSS,Recon3D,Homo sapiens
293_AT1,SLC25A6,Recon3D,Homo sapiens
2944_AT1,GSTM1,Recon3D,Homo sapiens
2944_AT2,GSTM1,Recon3D,Homo sapiens
2946_AT1,GSTM2,Recon3D,Homo sapiens
2954_AT1,GSTZ1,Recon3D,Homo sapiens
2954_AT2,GSTZ1,Recon3D,Homo sapiens
2954_AT3,GSTZ1,Recon3D,Homo sapiens
2974_AT1,,Recon3D,Homo sapiens
2977_AT1,GUCY1A2,Recon3D,Homo sapiens
29785_AT1,CYP2S1,Recon3D,Homo sapiens
2978_AT1,GUCA1A,Recon3D,Homo sapiens
29796_AT1,UQCR10,Recon3D,Homo sapiens
29796_AT2,UQCR10,Recon3D,Homo sapiens
2982_AT1,GUCY1A3,Recon3D,Homo sapiens
2983_AT1,GUCY1B3,Recon3D,Homo sapiens
2984_AT1,GUCY2C,Recon3D,Homo sapiens
2986_AT1,GUCY2F,Recon3D,Homo sapiens
2987_AT1,GUK1,Recon3D,Homo sapiens
29880_AT1,ALG5,Recon3D,Homo sapiens
29881_AT1,NPC1L1,Recon3D,Homo sapiens
29906_AT1,ST8SIA5,Recon3D,Homo sapiens
2990_AT1,GUSB,Recon3D,Homo sapiens
29920_AT1,PYCR2,Recon3D,Homo sapiens
29922_AT1,NME7,Recon3D,Homo sapiens
29922_AT2,NME7,Recon3D,Homo sapiens
29925_AT1,GMPPB,Recon3D,Homo sapiens
29925_AT2,GMPPB,Recon3D,Homo sapiens
29926_AT1,GMPPA,Recon3D,Homo sapiens
29926_AT2,GMPPA,Recon3D,Homo sapiens
2992_AT1,GYG1,Recon3D,Homo sapiens
29956_AT1,CERS2,Recon3D,Homo sapiens
29958_AT1,DMGDH,Recon3D,Homo sapiens
29968_AT1,PSAT1,Recon3D,Homo sapiens
29968_AT2,PSAT1,Recon3D,Homo sapiens
2997_AT1,GYS1,Recon3D,Homo sapiens
29988_AT1,SLC2A8,Recon3D,Homo sapiens
2998_AT1,GYS2,Recon3D,Homo sapiens
3000_AT1,GUCY2D,Recon3D,Homo sapiens
30061_AT1,SLC40A1,Recon3D,Homo sapiens
3028_AT1,HSD17B10,Recon3D,Homo sapiens
3029_AT1,HAGH,Recon3D,Homo sapiens
3030_AT1,HADHA,Recon3D,Homo sapiens
3032_AT1,HADHB,Recon3D,Homo sapiens
3033_AT1,HADH,Recon3D,Homo sapiens
3034_AT1,HAL,Recon3D,Homo sapiens
3036_AT1,HAS1,Recon3D,Homo sapiens
3037_AT1,HAS2,Recon3D,Homo sapiens
3038_AT1,HAS3,Recon3D,Homo sapiens
3038_AT2,HAS3,Recon3D,Homo sapiens
3067_AT1,HDC,Recon3D,Homo sapiens
3069_AT1,HDLBP,Recon3D,Homo sapiens
3073_AT1,HEXA,Recon3D,Homo sapiens
3074_AT1,HEXB,Recon3D,Homo sapiens
30814_AT1,PLA2G2E,Recon3D,Homo sapiens
30815_AT1,ST6GALNAC6,Recon3D,Homo sapiens
3081_AT1,HGD,Recon3D,Homo sapiens
30833_AT1,NT5C,Recon3D,Homo sapiens
3098_AT1,HK1,Recon3D,Homo sapiens
3098_AT2,HK1,Recon3D,Homo sapiens
3098_AT3,HK1,Recon3D,Homo sapiens
3098_AT4,HK1,Recon3D,Homo sapiens
3098_AT5,HK1,Recon3D,Homo sapiens
3099_AT1,HK2,Recon3D,Homo sapiens
30_AT1,ACAA1,Recon3D,Homo sapiens
3101_AT1,HK3,Recon3D,Homo sapiens
3141_AT1,HLCS,Recon3D,Homo sapiens
3145_AT1,HMBS,Recon3D,Homo sapiens
314_AT1,AOC2,Recon3D,Homo sapiens
314_AT2,AOC2,Recon3D,Homo sapiens
3155_AT1,HMGCL,Recon3D,Homo sapiens
3156_AT1,HMGCR,Recon3D,Homo sapiens
3157_AT1,HMGCS1,Recon3D,Homo sapiens
3157_AT2,HMGCS1,Recon3D,Homo sapiens
3158_AT1,HMGCS2,Recon3D,Homo sapiens
3162_AT1,HMOX1,Recon3D,Homo sapiens
3163_AT1,HMOX2,Recon3D,Homo sapiens
316_AT1,AOX1,Recon3D,Homo sapiens
3176_AT1,HNMT,Recon3D,Homo sapiens
3177_AT1,SLC29A2,Recon3D,Homo sapiens
31_AT1,ACACA,Recon3D,Homo sapiens
31_AT2,ACACA,Recon3D,Homo sapiens
31_AT3,ACACA,Recon3D,Homo sapiens
31_AT4,ACACA,Recon3D,Homo sapiens
31_AT5,ACACA,Recon3D,Homo sapiens
3242_AT1,HPD,Recon3D,Homo sapiens
3248_AT1,HPGD,Recon3D,Homo sapiens
3251_AT1,HPRT1,Recon3D,Homo sapiens
3283_AT1,HSD3B1,Recon3D,Homo sapiens
3284_AT1,HSD3B2,Recon3D,Homo sapiens
3290_AT1,HSD11B1,Recon3D,Homo sapiens
3290_AT2,HSD11B1,Recon3D,Homo sapiens
3291_AT1,HSD11B2,Recon3D,Homo sapiens
3292_AT1,HSD17B1,Recon3D,Homo sapiens
3293_AT1,HSD17B3,Recon3D,Homo sapiens
3294_AT1,HSD17B2,Recon3D,Homo sapiens
3295_AT1,HSD17B4,Recon3D,Homo sapiens
